SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
MMR011,MMR011001,မွန်ပြည်နယ်,မော်လမြိုင်,ဖားအောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.36445,97.66448,"97.66448,16.36445,0"
MMR011,MMR011002,မွန်ပြည်နယ်,ကျိုက်မရော,ကျိုက်မရောမြို့နယ်ဆေးရုံ,မြို့နယ်,25,16.3701,97.72,"97.72,16.3701,0"
MMR011,MMR011002,မွန်ပြည်နယ်,ကျိုက်မရော,​ချောင်းနှစ်ခွတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.16521,97.96878,"97.96878,16.16521,0"
MMR011,MMR011002,မွန်ပြည်နယ်,ကျိုက်မရော,တရနာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.51671,97.77492,"97.77492,16.51671,0"
MMR011,MMR011003,မွန်ပြည်နယ်,ချောင်းဆုံ,​ချောင်းဆုံမြို့နယ်ဆေးရုံ,မြို့နယ်,50,16.35623,97.55448,"97.55448,16.35623,0"
MMR011,MMR011003,မွန်ပြည်နယ်,ချောင်းဆုံ,မူးရစ်ကလေးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.28534,97.54092,"97.54092,16.28534,0"
MMR011,MMR011003,မွန်ပြည်နယ်,ချောင်းဆုံ,ရွာလွတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.43548,97.51661,"97.51661,16.43548,0"
MMR011,MMR011003,မွန်ပြည်နယ်,ချောင်းဆုံ,ကညှော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.44711,97.57347,"97.57347,16.44711,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,သံဖြူဇရပ်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,15.97461,97.733,"97.733,15.97461,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,ကျိုက်က္ခမီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.0798,97.566,"97.566,16.0798,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,အနင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.67673,97.76937,"97.76937,15.67673,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,ကျုံကဒတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.0136,97.65526,"97.65526,16.0136,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,ကရုပ္ပိတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.85143,97.72256,"97.72256,15.85143,0"
MMR011,MMR011004,မွန်ပြည်နယ်,သံဖြူဇရပ်,ဝဲခမိတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.75943,97.80983,"97.80983,15.75943,0"
MMR011,MMR011005,မွန်ပြည်နယ်,မုဒုံ,မုဒုံမြို့နယ်ဆေးရုံ,မြို့နယ်,25,16.25687,97.72898,"97.72898,16.25687,0"
MMR011,MMR011005,မွန်ပြည်နယ်,မုဒုံ,ကမာ၀က်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.13449,97.74535,"97.74535,16.13449,0"
MMR011,MMR011006,မွန်ပြည်နယ်,ရေး,​ရေးမြို့နယ်ဆေးရုံ,မြို့နယ်,100,15.24594,97.85638,"97.85638,15.24594,0"
MMR011,MMR011006,မွန်ပြည်နယ်,ရေး,လမိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.50123,97.8388,"97.8388,15.50123,0"
MMR011,MMR011006,မွန်ပြည်နယ်,ရေး,​ကျောင်းရွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.3023,97.98356,"97.98356,15.3023,0"
MMR011,MMR011006,မွန်ပြည်နယ်,ရေး,​ခေါဇာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.03606,97.83563,"97.83563,15.03606,0"
MMR011,MMR011006,မွန်ပြည်နယ်,ရေး,ဒူးယားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,15.2588,97.78628,"97.78628,15.2588,0"
MMR011,MMR011007,မွန်ပြည်နယ်,သထုံ,သထုံပြည်သူ့ဆေးရုံ,မြို့နယ်,100,16.91671,97.36652,"97.36652,16.91671,0"
MMR011,MMR011007,မွန်ပြည်နယ်,သထုံ,သိမ်ဆိပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.06485,97.3043,"97.3043,17.06485,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,​ပေါင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,16.61917,97.46002,"97.46002,16.61917,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,အလှပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.51868,97.35917,"97.35917,16.51868,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,မုတ္တမတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.52767,97.60515,"97.60515,16.52767,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,ရင်းငြိမ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.77891,97.39077,"97.39077,16.77891,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,သဲအိမ်ကျေးရွာနှင့်ဆင်ရွာအကြားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.75601,97.50113,"97.50113,16.75601,0"
MMR011,MMR011008,မွန်ပြည်နယ်,ပေါင်,သဲကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,16.71655,97.29351,"97.29351,16.71655,0"
MMR011,MMR011009,မွန်ပြည်နယ်,ကျိုက်ထို,ကျိုက်ထိုမြို့နယ်ဆေးရုံ,မြို့နယ်,50,17.31276,97.00276,"97.00276,17.31276,0"
MMR011,MMR011009,မွန်ပြည်နယ်,ကျိုက်ထို,သိမ်ဇရပ်(ကျောက်ညှပ်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.51191,96.88906,"96.88906,17.51191,0"
MMR011,MMR011009,မွန်ပြည်နယ်,ကျိုက်ထို,ကင်းမွန်းချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.39626,97.08478,"97.08478,17.39626,0"
MMR011,MMR011010,မွန်ပြည်နယ်,ဘီးလင်း,ဘီးလင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,17.20906,97.22654,"97.22654,17.20906,0"
MMR011,MMR011010,မွန်ပြည်နယ်,ဘီးလင်း,​တောင်စွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.20572,97.13551,"97.13551,17.20572,0"
MMR011,MMR011010,မွန်ပြည်နယ်,ဘီးလင်း,​ရွှေအင်ဒုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.19613,97.26122,"97.26122,17.19613,0"
MMR011,MMR011010,မွန်ပြည်နယ်,ဘီးလင်း,ဇုတ်သုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.16676,97.16293,"97.16293,17.16676,0"
MMR011,MMR011010,မွန်ပြည်နယ်,ဘီးလင်း,​လေးကေတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.36707,97.42926,"97.42926,17.36707,0"
MMR012,MMR012001,ရခိုင်ပြည်နယ်,စစ်တွေ,စစ်တွေပြည်သူ့ဆေးရုံကြီး,NA,500,20.13669,92.89792,"92.89792,20.13669,0"
MMR012,MMR012001,ရခိုင်ပြည်နယ်,စစ်တွေ,ဝါဘိုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.23186,92.89344,"92.89344,20.23186,0"
MMR012,MMR012002,ရခိုင်ပြည်နယ်,ပုဏ္ဏားကျွန်း,ပုဏ္ဏားကျွန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.3287,93.00174,"93.00174,20.3287,0"
MMR012,MMR012002,ရခိုင်ပြည်နယ်,ပုဏ္ဏားကျွန်း,ယိုးတရုပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.57045,92.97862,"92.97862,20.57045,0"
MMR012,MMR012002,ရခိုင်ပြည်နယ်,ပုဏ္ဏားကျွန်း,အလယ်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.36922,92.9107,"92.9107,20.36922,0"
MMR012,MMR012002,ရခိုင်ပြည်နယ်,ပုဏ္ဏားကျွန်း,ပိုးရှိပြင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.45734,92.9022,"92.9022,20.45734,0"
MMR012,MMR012003,ရခိုင်ပြည်နယ်,မြောက်ဦး,​မြောက်ဦးမြို့နယ်ဆေးရုံ,မြို့နယ်,100,20.58897,93.19302,"93.19302,20.58897,0"
MMR012,MMR012003,ရခိုင်ပြည်နယ်,မြောက်ဦး,​မြောင်းဘွေတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.49392,93.27409,"93.27409,20.49392,0"
MMR012,MMR012003,ရခိုင်ပြည်နယ်,မြောက်ဦး,တိန်ညိုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.70262,93.11595,"93.11595,20.70262,0"
MMR012,MMR012003,ရခိုင်ပြည်နယ်,မြောက်ဦး,ပျားတဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.4973,93.10988,"93.10988,20.4973,0"
MMR012,MMR012004,ရခိုင်ပြည်နယ်,ကျောက်တော်,​ကျောက်တော်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,20.84359,92.97121,"92.97121,20.84359,0"
MMR012,MMR012004,ရခိုင်ပြည်နယ်,ကျောက်တော်,​အပေါက်ဝတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.71371,92.95934,"92.95934,20.71371,0"
MMR012,MMR012004,ရခိုင်ပြည်နယ်,ကျောက်တော်,တင်းမတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.85799,93.04834,"93.04834,20.85799,0"
MMR012,MMR012005,ရခိုင်ပြည်နယ်,မင်းပြား,မင်းပြားမြို့နယ်ဆေးရုံ,မြို့နယ်,50,20.3555,93.27064,"93.27064,20.3555,0"
MMR012,MMR012005,ရခိုင်ပြည်နယ်,မင်းပြား,ပန်းမြောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.59807,93.26763,"93.26763,20.59807,0"
MMR012,MMR012005,ရခိုင်ပြည်နယ်,မင်းပြား,မင်းဖူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.49719,93.31949,"93.31949,20.49719,0"
MMR012,MMR012006,ရခိုင်ပြည်နယ်,မြေပုံ,​မြေပုံမြို့နယ်ဆေးရုံ,မြို့နယ်,50,20.04197,93.37227,"93.37227,20.04197,0"
MMR012,MMR012006,ရခိုင်ပြည်နယ်,မြေပုံ,ကမ်းထောင့်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.85448,93.76412,"93.76412,19.85448,0"
MMR012,MMR012006,ရခိုင်ပြည်နယ်,မြေပုံ,လွမ်းလုံးပိုက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.08169,93.23813,"93.23813,20.08169,0"
MMR012,MMR012006,ရခိုင်ပြည်နယ်,မြေပုံ,ငပသုန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.68548,93.5427,"93.5427,19.68548,0"
MMR012,MMR012006,ရခိုင်ပြည်နယ်,မြေပုံ,ကြာအင်းတောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.17469,93.43195,"93.43195,20.17469,0"
MMR012,MMR012007,ရခိုင်ပြည်နယ်,ပေါက်တော,​ပေါက်တောမြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.17737,93.06662,"93.06662,20.17737,0"
MMR012,MMR012007,ရခိုင်ပြည်နယ်,ပေါက်တော,​ကျောက်တောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.05084,93.0605,"93.0605,20.05084,0"
MMR012,MMR012008,ရခိုင်ပြည်နယ်,ရသေ့တောင်,ရသေ့တောင်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,20.48632,92.75499,"92.75499,20.48632,0"
MMR012,MMR012008,ရခိုင်ပြည်နယ်,ရသေ့တောင်,​စေတီပြင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.57179,92.6695,"92.6695,20.57179,0"
MMR012,NA,ရခိုင်ပြည်နယ်,NA,မူးစေးကျွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,20.40967,92.78033,"92.78033,20.40967,0"
MMR012,NA,ရခိုင်ပြည်နယ်,NA,ကျောက်တန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,20.59559,92.75266,"92.75266,20.59559,0"
MMR012,MMR012009,ရခိုင်ပြည်နယ်,မောင်တော,မောင်တောပြည်သူ့ဆေးရုံ,မြို့နယ်,50,20.82205,92.36765,"92.36765,20.82205,0"
MMR012,MMR012009,ရခိုင်ပြည်နယ်,မောင်တော,အလယ်သံကျော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,20.68419,92.43894,"92.43894,20.68419,0"
MMR012,MMR012009,ရခိုင်ပြည်နယ်,မောင်တော,ကြိမ်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.08756,92.33924,"92.33924,21.08756,0"
MMR012,MMR012009,ရခိုင်ပြည်နယ်,မောင်တော,တောင်ပြိုလက်ဝဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.169,92.18232,"92.18232,21.169,0"
MMR012,MMR012009,ရခိုင်ပြည်နယ်,မောင်တော,အောင်သပြေတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,21.36335,92.28049,"92.28049,21.36335,0"
